player_id, year, batter_hand, batters_faced, hits, doubles, triples, home_runs, walks, strikeouts, intentional_walks, hit_batters
502043.0, 2015, L, 431, 95, 25, 0, 8, 40, 72, 3, 5
502043.0, 2015, R, 390, 91, 16, 0, 10, 25, 73, 3, 2
571704.0, 2014, L, 74, 10, 2, 0, 1, 5, 26, 1, 0
571704.0, 2014, R, 92, 15, 5, 0, 0, 6, 38, 0, 0
571704.0, 2015, L, 130, 26, 3, 0, 1, 12, 29, 2, 1
571704.0, 2015, R, 168, 33, 6, 1, 1, 13, 58, 0, 0
571710.0, 2015, L, 44, 8, 3, 0, 0, 3, 10, 0, 1
571710.0, 2015, R, 73, 12, 5, 1, 1, 3, 28, 0, 0
643327.0, 2015, L, 68, 10, 1, 0, 0, 10, 11, 1, 2
643327.0, 2015, R, 82, 19, 4, 0, 4, 7, 23, 0, 1
491646.0, 2014, L, 109, 36, 8, 1, 3, 14, 13, 5, 0
491646.0, 2014, R, 161, 34, 7, 2, 3, 9, 25, 2, 2
491646.0, 2015, L, 128, 30, 10, 0, 2, 7, 18, 1, 2
491646.0, 2015, R, 191, 52, 6, 1, 2, 10, 32, 3, 0
592346.0, 2015, L, 130, 28, 5, 0, 1, 14, 13, 0, 1
592346.0, 2015, R, 150, 21, 6, 1, 5, 18, 17, 1, 2
461829.0, 2014, L, 159, 31, 6, 3, 1, 15, 43, 0, 1
461829.0, 2014, R, 494, 103, 19, 4, 9, 41, 119, 0, 2
461829.0, 2015, L, 170, 41, 10, 0, 1, 10, 28, 1, 0
461829.0, 2015, R, 588, 140, 21, 8, 7, 59, 141, 2, 4
594835.0, 2014, L, 32, 4, 1, 0, 0, 2, 5, 0, 1
594835.0, 2014, R, 124, 28, 7, 0, 4, 19, 26, 1, 0
594835.0, 2015, L, 2, 0, 0, 0, 0, 1, 0, 0, 0
594835.0, 2015, R, 14, 7, 1, 0, 1, 0, 1, 0, 0
456068.0, 2014, L, 374, 87, 19, 2, 13, 32, 56, 1, 4
456068.0, 2014, R, 297, 68, 10, 0, 12, 19, 55, 0, 4
456068.0, 2015, L, 301, 76, 16, 1, 13, 23, 54, 2, 4
456068.0, 2015, R, 321, 75, 10, 2, 11, 28, 55, 0, 4
646057.0, 2014, L, 12, 4, 1, 0, 0, 2, 2, 0, 0
646057.0, 2014, R, 17, 5, 1, 0, 1, 1, 3, 0, 0
605894.0, 2015, L, 71, 26, 2, 1, 3, 5, 9, 0, 4
605894.0, 2015, R, 72, 18, 4, 0, 2, 2, 19, 0, 0
580792.0, 2015, L, 12, 4, 2, 0, 0, 0, 0, 0, 0
580792.0, 2015, R, 14, 2, 1, 0, 0, 3, 3, 0, 1
452733.0, 2014, L, 41, 11, 1, 0, 0, 5, 10, 0, 2
452733.0, 2014, R, 54, 11, 1, 0, 1, 3, 13, 0, 0
452733.0, 2015, L, 83, 16, 3, 0, 2, 10, 20, 1, 0
452733.0, 2015, R, 98, 29, 9, 3, 2, 13, 16, 1, 2
608665.0, 2014, L, 8, 2, 1, 0, 0, 0, 2, 0, 0
608665.0, 2014, R, 10, 2, 1, 0, 0, 0, 2, 0, 0
608665.0, 2015, L, 251, 61, 9, 0, 4, 24, 36, 0, 4
608665.0, 2015, R, 251, 65, 13, 0, 11, 14, 41, 0, 1
592351.0, 2015, L, 89, 23, 5, 1, 0, 9, 21, 2, 1
592351.0, 2015, R, 96, 29, 8, 0, 4, 5, 19, 0, 1
543243.0, 2014, L, 489, 96, 19, 1, 10, 47, 101, 1, 3
543243.0, 2014, R, 410, 91, 8, 1, 5, 27, 82, 1, 4
543243.0, 2015, L, 425, 81, 13, 0, 8, 34, 93, 0, 2
543243.0, 2015, R, 406, 85, 10, 1, 9, 25, 76, 0, 0
572888.0, 2014, L, 181, 45, 5, 1, 4, 18, 30, 0, 3
572888.0, 2014, R, 164, 36, 5, 0, 4, 11, 51, 0, 3
572888.0, 2015, L, 199, 65, 16, 6, 5, 15, 23, 4, 2
572888.0, 2015, R, 174, 38, 3, 2, 8, 12, 27, 0, 4
502381.0, 2014, L, 121, 25, 5, 0, 0, 6, 20, 2, 0
502381.0, 2014, R, 163, 33, 9, 0, 6, 9, 39, 1, 1
502381.0, 2015, L, 127, 28, 6, 1, 1, 7, 26, 1, 0
502381.0, 2015, R, 112, 20, 1, 0, 4, 3, 33, 1, 2
276514.0, 2014, L, 25, 7, 1, 1, 1, 2, 4, 0, 0
276514.0, 2014, R, 16, 4, 1, 0, 1, 3, 2, 0, 0
276514.0, 2015, L, 25, 4, 0, 0, 1, 2, 11, 0, 0
276514.0, 2015, R, 26, 9, 0, 0, 2, 3, 3, 0, 0
425844.0, 2014, L, 385, 90, 13, 1, 7, 19, 90, 3, 0
425844.0, 2014, R, 436, 100, 21, 2, 12, 24, 117, 0, 2
425844.0, 2015, L, 390, 69, 12, 0, 6, 27, 83, 1, 4
425844.0, 2015, R, 453, 79, 10, 3, 8, 13, 117, 0, 1
276351.0, 2014, L, 104, 21, 1, 2, 0, 13, 21, 1, 3
276351.0, 2014, R, 131, 30, 7, 0, 4, 8, 36, 1, 1
276351.0, 2015, L, 60, 12, 5, 0, 0, 5, 23, 0, 0
276351.0, 2015, R, 80, 16, 6, 0, 2, 5, 22, 1, 0
518748.0, 2014, L, 100, 16, 1, 0, 1, 12, 29, 2, 1
518748.0, 2014, R, 192, 43, 7, 2, 3, 15, 41, 0, 3
518748.0, 2015, L, 67, 8, 2, 0, 1, 9, 25, 1, 1
518748.0, 2015, R, 137, 23, 5, 0, 3, 17, 42, 0, 0
457915.0, 2014, L, 111, 20, 4, 0, 1, 13, 20, 4, 4
457915.0, 2014, R, 87, 21, 6, 0, 2, 7, 18, 1, 1
457915.0, 2015, L, 3, 0, 0, 0, 0, 0, 0, 0, 0
457915.0, 2015, R, 4, 2, 0, 0, 0, 1, 0, 0, 0
448855.0, 2015, L, 4, 2, 0, 0, 0, 0, 1, 0, 0
448855.0, 2015, R, 14, 5, 0, 0, 1, 1, 2, 1, 0
407825.0, 2014, L, 59, 15, 3, 0, 0, 7, 7, 2, 0
407825.0, 2014, R, 65, 15, 5, 0, 1, 3, 5, 1, 1
425386.0, 2014, L, 481, 132, 18, 3, 19, 29, 71, 0, 6
425386.0, 2014, R, 383, 83, 12, 0, 4, 20, 53, 0, 8
425386.0, 2015, L, 368, 107, 18, 2, 20, 27, 47, 1, 6
425386.0, 2015, R, 296, 79, 12, 1, 9, 17, 37, 0, 3
444935.0, 2014, L, 51, 10, 1, 1, 1, 4, 15, 0, 0
444935.0, 2014, R, 40, 8, 1, 0, 2, 2, 12, 2, 0
444935.0, 2015, L, 59, 14, 1, 1, 1, 4, 16, 0, 0
444935.0, 2015, R, 65, 16, 2, 0, 2, 8, 12, 1, 0
534910.0, 2014, L, 153, 32, 4, 2, 4, 10, 31, 1, 2
534910.0, 2014, R, 153, 25, 7, 0, 0, 22, 39, 0, 2
534910.0, 2015, L, 212, 55, 11, 0, 3, 12, 33, 1, 6
534910.0, 2015, R, 194, 33, 6, 0, 2, 13, 31, 0, 2
571735.0, 2014, L, 176, 44, 8, 2, 1, 22, 17, 4, 1
571735.0, 2014, R, 207, 45, 7, 1, 4, 17, 27, 4, 2
571735.0, 2015, L, 160, 44, 10, 2, 7, 10, 31, 1, 1
571735.0, 2015, R, 186, 51, 15, 0, 7, 10, 30, 1, 1
430935.0, 2014, L, 174, 32, 6, 0, 3, 21, 34, 0, 1
430935.0, 2014, R, 655, 144, 34, 0, 11, 38, 164, 3, 7
430935.0, 2015, L, 194, 41, 10, 0, 2, 18, 43, 0, 2
430935.0, 2015, R, 686, 149, 25, 2, 20, 44, 172, 3, 8
434628.0, 2014, L, 321, 70, 11, 1, 12, 19, 64, 0, 3
434628.0, 2014, R, 394, 84, 14, 3, 11, 25, 94, 2, 5
434628.0, 2015, L, 324, 69, 19, 3, 7, 25, 78, 3, 4
434628.0, 2015, R, 386, 89, 18, 4, 16, 15, 94, 1, 2
543272.0, 2014, L, 140, 28, 5, 1, 1, 12, 21, 1, 0
543272.0, 2014, R, 334, 84, 19, 2, 9, 27, 46, 2, 2
543272.0, 2015, L, 110, 21, 6, 0, 0, 6, 29, 0, 0
543272.0, 2015, R, 298, 86, 16, 1, 9, 26, 38, 1, 3
457918.0, 2014, L, 140, 33, 12, 1, 6, 15, 30, 0, 0
457918.0, 2014, R, 533, 127, 28, 5, 16, 36, 103, 0, 2
457918.0, 2015, L, 185, 47, 14, 0, 2, 8, 51, 1, 0
457918.0, 2015, R, 532, 126, 24, 1, 14, 37, 100, 3, 2
421685.0, 2014, L, 413, 107, 23, 1, 5, 35, 72, 3, 1
421685.0, 2014, R, 463, 108, 19, 2, 10, 36, 89, 1, 0
421685.0, 2015, L, 346, 86, 17, 4, 10, 35, 33, 3, 4
421685.0, 2015, R, 402, 103, 14, 7, 16, 16, 75, 0, 2
429717.0, 2014, L, 388, 82, 16, 0, 15, 21, 90, 4, 2
429717.0, 2014, R, 388, 101, 27, 2, 12, 15, 55, 3, 1
429717.0, 2015, L, 358, 92, 24, 1, 20, 21, 64, 1, 3
429717.0, 2015, R, 410, 82, 20, 1, 11, 17, 68, 1, 5
449173.0, 2014, L, 36, 10, 3, 0, 0, 5, 5, 1, 0
449173.0, 2014, R, 30, 9, 4, 0, 2, 4, 4, 0, 0
457448.0, 2014, L, 14, 3, 1, 0, 0, 1, 5, 0, 0
457448.0, 2014, R, 70, 17, 3, 0, 1, 11, 5, 0, 1
457448.0, 2015, L, 16, 5, 0, 0, 1, 2, 1, 0, 0
457448.0, 2015, R, 53, 14, 2, 1, 2, 4, 4, 0, 0
501789.0, 2014, L, 56, 13, 2, 0, 2, 3, 14, 1, 1
501789.0, 2014, R, 64, 14, 7, 0, 1, 6, 21, 1, 1
501789.0, 2015, L, 127, 15, 1, 1, 4, 9, 30, 0, 1
501789.0, 2015, R, 149, 27, 3, 0, 4, 13, 38, 1, 0
518774.0, 2015, L, 377, 78, 9, 1, 15, 26, 96, 2, 4
518774.0, 2015, R, 378, 78, 17, 2, 3, 11, 92, 0, 1
501822.0, 2014, L, 109, 22, 4, 2, 2, 8, 26, 1, 0
501822.0, 2014, R, 123, 33, 7, 0, 2, 4, 34, 0, 0
501822.0, 2015, L, 63, 9, 0, 0, 3, 10, 15, 0, 1
501822.0, 2015, R, 103, 26, 8, 0, 1, 3, 30, 2, 2
115629.0, 2014, L, 111, 24, 7, 2, 2, 10, 19, 1, 0
115629.0, 2014, R, 115, 28, 5, 0, 1, 3, 13, 1, 0
115629.0, 2015, L, 81, 21, 4, 1, 3, 5, 20, 1, 0
115629.0, 2015, R, 81, 23, 0, 1, 1, 2, 14, 0, 0
571760.0, 2014, L, 36, 7, 2, 1, 0, 3, 7, 0, 0
571760.0, 2014, R, 90, 25, 2, 1, 6, 4, 13, 0, 3
571760.0, 2015, L, 119, 26, 4, 1, 1, 4, 29, 0, 1
571760.0, 2015, R, 319, 73, 18, 0, 8, 24, 49, 1, 5
476451.0, 2014, L, 151, 30, 7, 0, 3, 8, 33, 0, 1
476451.0, 2014, R, 130, 41, 7, 0, 5, 13, 21, 1, 1
476451.0, 2015, L, 271, 66, 14, 3, 8, 22, 47, 2, 2
476451.0, 2015, R, 365, 85, 26, 1, 14, 21, 74, 1, 4
592390.0, 2014, L, 12, 4, 2, 0, 0, 1, 1, 1, 0
592390.0, 2014, R, 31, 7, 2, 0, 1, 4, 5, 1, 0
592390.0, 2015, L, 46, 11, 2, 1, 3, 3, 6, 1, 0
592390.0, 2015, R, 60, 14, 2, 0, 2, 6, 9, 1, 0
449104.0, 2014, L, 18, 6, 2, 0, 1, 3, 7, 1, 0
449104.0, 2014, R, 32, 8, 1, 0, 2, 1, 10, 0, 0
543294.0, 2014, L, 154, 33, 4, 0, 1, 12, 20, 2, 0
543294.0, 2014, R, 167, 39, 8, 0, 3, 3, 27, 0, 4
543294.0, 2015, L, 333, 81, 19, 2, 13, 23, 71, 1, 3
543294.0, 2015, R, 406, 85, 17, 1, 4, 20, 96, 0, 5
521230.0, 2014, L, 65, 18, 4, 2, 1, 4, 12, 0, 0
521230.0, 2014, R, 78, 20, 4, 0, 2, 3, 11, 0, 3
521230.0, 2015, L, 112, 30, 7, 1, 2, 5, 30, 0, 1
521230.0, 2015, R, 149, 29, 4, 0, 1, 6, 41, 1, 1
456696.0, 2015, L, 56, 13, 4, 0, 1, 6, 12, 0, 0
456696.0, 2015, R, 88, 20, 3, 0, 5, 5, 21, 0, 3
433587.0, 2014, L, 526, 99, 13, 5, 4, 28, 134, 1, 2
433587.0, 2014, R, 386, 71, 17, 0, 12, 18, 114, 0, 3
433587.0, 2015, L, 425, 89, 17, 4, 12, 35, 81, 0, 5
433587.0, 2015, R, 401, 91, 10, 1, 11, 23, 110, 0, 4
516969.0, 2014, L, 138, 30, 7, 0, 0, 13, 38, 0, 0
516969.0, 2014, R, 147, 24, 6, 0, 0, 13, 21, 0, 3
516969.0, 2015, L, 139, 18, 2, 0, 2, 17, 30, 0, 0
516969.0, 2015, R, 147, 34, 6, 0, 3, 9, 34, 1, 2
518790.0, 2014, L, 13, 5, 0, 0, 0, 1, 0, 0, 0
518790.0, 2014, R, 11, 1, 0, 0, 0, 2, 4, 0, 0
518790.0, 2015, L, 361, 86, 19, 3, 12, 38, 55, 1, 4
518790.0, 2015, R, 385, 83, 17, 3, 4, 26, 86, 2, 9
448179.0, 2014, L, 21, 4, 0, 0, 0, 4, 7, 0, 1
448179.0, 2014, R, 8, 3, 0, 0, 0, 2, 2, 1, 0
448179.0, 2015, L, 20, 3, 0, 0, 0, 1, 6, 0, 0
448179.0, 2015, R, 86, 11, 1, 0, 2, 4, 30, 0, 2
648737.0, 2015, L, 51, 5, 1, 0, 0, 8, 10, 1, 1
648737.0, 2015, R, 51, 10, 1, 0, 1, 3, 13, 0, 0
460024.0, 2015, L, 87, 21, 6, 1, 2, 6, 24, 0, 0
460024.0, 2015, R, 127, 28, 4, 1, 5, 10, 25, 0, 1
502706.0, 2014, L, 34, 9, 3, 0, 0, 0, 6, 0, 0
502706.0, 2014, R, 111, 25, 8, 0, 0, 5, 19, 1, 0
502706.0, 2015, L, 43, 12, 2, 0, 1, 2, 12, 0, 0
502706.0, 2015, R, 202, 47, 10, 2, 10, 15, 29, 2, 5
518813.0, 2014, L, 136, 22, 3, 0, 2, 11, 43, 0, 0
518813.0, 2014, R, 104, 15, 2, 0, 1, 9, 47, 0, 0
518813.0, 2015, L, 92, 19, 2, 2, 2, 15, 25, 0, 0
518813.0, 2015, R, 101, 20, 6, 0, 0, 11, 24, 1, 0
543331.0, 2014, L, 112, 35, 5, 2, 6, 4, 26, 1, 1
543331.0, 2014, R, 163, 21, 4, 1, 7, 27, 49, 2, 0
543331.0, 2015, L, 130, 25, 6, 1, 5, 12, 20, 1, 2
543331.0, 2015, R, 134, 19, 3, 3, 2, 19, 32, 0, 0
543334.0, 2014, L, 126, 30, 3, 0, 2, 5, 26, 0, 0
543334.0, 2014, R, 303, 83, 12, 4, 8, 17, 54, 1, 7
543334.0, 2015, L, 8, 1, 0, 0, 0, 0, 1, 0, 0
543334.0, 2015, R, 65, 20, 3, 0, 1, 12, 6, 1, 2
434442.0, 2014, L, 104, 15, 2, 0, 1, 13, 23, 0, 1
434442.0, 2014, R, 95, 16, 4, 0, 1, 12, 25, 1, 0
434442.0, 2015, L, 95, 19, 0, 0, 0, 7, 22, 1, 2
434442.0, 2015, R, 95, 28, 3, 0, 3, 7, 17, 0, 0
543339.0, 2014, L, 8, 2, 0, 0, 0, 0, 0, 0, 0
543339.0, 2014, R, 5, 2, 0, 1, 0, 0, 2, 0, 0
543339.0, 2015, L, 130, 21, 7, 1, 3, 15, 34, 1, 0
543339.0, 2015, R, 160, 43, 6, 0, 4, 10, 37, 1, 0
218596.0, 2014, L, 416, 107, 21, 7, 7, 24, 51, 1, 4
218596.0, 2014, R, 373, 92, 13, 4, 8, 10, 69, 2, 3
218596.0, 2015, L, 234, 66, 10, 1, 4, 25, 15, 1, 2
218596.0, 2015, R, 291, 68, 6, 1, 9, 12, 49, 0, 5
453307.0, 2014, L, 112, 27, 5, 0, 0, 6, 17, 0, 1
453307.0, 2014, R, 146, 34, 1, 0, 5, 17, 22, 2, 0
453307.0, 2015, L, 9, 3, 0, 0, 1, 0, 0, 0, 0
453307.0, 2015, R, 21, 8, 0, 0, 1, 1, 4, 0, 1
453172.0, 2014, L, 112, 21, 1, 0, 2, 11, 12, 4, 2
453172.0, 2014, R, 144, 30, 4, 0, 2, 8, 24, 1, 4
453172.0, 2015, L, 105, 26, 5, 0, 0, 6, 11, 0, 3
453172.0, 2015, R, 179, 44, 5, 2, 3, 13, 25, 2, 4
461833.0, 2014, L, 449, 107, 17, 3, 7, 11, 101, 0, 1
461833.0, 2014, R, 406, 114, 29, 0, 9, 5, 85, 1, 4
461833.0, 2015, L, 346, 94, 15, 1, 14, 9, 45, 0, 1
461833.0, 2015, R, 305, 90, 25, 1, 15, 7, 49, 0, 1
488984.0, 2014, L, 116, 27, 7, 0, 2, 5, 15, 3, 0
488984.0, 2014, R, 125, 28, 7, 0, 2, 7, 30, 0, 1
488984.0, 2015, L, 112, 29, 5, 1, 4, 4, 22, 1, 0
488984.0, 2015, R, 137, 32, 4, 0, 3, 10, 25, 1, 1
571800.0, 2014, L, 439, 101, 29, 1, 17, 42, 95, 0, 3
571800.0, 2014, R, 347, 72, 18, 1, 6, 18, 89, 1, 4
571800.0, 2015, L, 346, 83, 17, 0, 11, 25, 65, 0, 4
571800.0, 2015, R, 318, 96, 23, 0, 11, 19, 64, 0, 7
628452.0, 2015, L, 185, 48, 8, 0, 4, 14, 31, 0, 2
628452.0, 2015, R, 210, 33, 13, 1, 7, 14, 73, 0, 5
547874.0, 2014, L, 376, 100, 15, 1, 11, 10, 72, 0, 0
547874.0, 2014, R, 333, 67, 12, 0, 9, 11, 82, 2, 2
547874.0, 2015, L, 256, 64, 12, 1, 8, 9, 52, 1, 0
547874.0, 2015, R, 260, 53, 11, 0, 10, 12, 59, 0, 1
429719.0, 2014, L, 291, 87, 24, 3, 5, 33, 47, 2, 0
429719.0, 2014, R, 342, 81, 20, 2, 13, 30, 76, 1, 3
429719.0, 2015, L, 90, 13, 5, 0, 1, 12, 16, 0, 1
429719.0, 2015, R, 138, 31, 6, 0, 3, 9, 24, 1, 0
445276.0, 2014, L, 127, 33, 5, 0, 2, 9, 34, 0, 0
445276.0, 2014, R, 141, 22, 5, 1, 3, 10, 67, 2, 0
445276.0, 2015, L, 100, 19, 3, 0, 3, 3, 34, 0, 2
445276.0, 2015, R, 100, 14, 2, 0, 3, 5, 46, 0, 0
445163.0, 2014, L, 83, 20, 4, 0, 3, 4, 11, 0, 1
445163.0, 2014, R, 109, 27, 4, 0, 3, 3, 17, 0, 0
445163.0, 2015, L, 60, 9, 3, 0, 1, 6, 10, 2, 0
445163.0, 2015, R, 106, 29, 6, 2, 4, 2, 17, 1, 1
502026.0, 2014, L, 61, 20, 3, 0, 1, 5, 9, 1, 2
502026.0, 2014, R, 74, 15, 1, 0, 0, 5, 20, 1, 0
502026.0, 2015, L, 104, 25, 4, 1, 2, 10, 22, 5, 1
502026.0, 2015, R, 181, 39, 5, 0, 3, 12, 45, 0, 2
554432.0, 2014, L, 58, 17, 7, 0, 1, 3, 6, 1, 1
554432.0, 2014, R, 78, 17, 1, 0, 1, 3, 12, 0, 0
554432.0, 2015, L, 9, 2, 0, 0, 0, 2, 1, 0, 0
554432.0, 2015, R, 8, 1, 0, 0, 1, 1, 1, 0, 0
543359.0, 2014, L, 88, 23, 2, 1, 1, 9, 17, 0, 0
543359.0, 2014, R, 94, 22, 3, 1, 2, 8, 21, 1, 0
543359.0, 2015, L, 105, 26, 3, 0, 0, 8, 20, 0, 0
543359.0, 2015, R, 139, 29, 5, 0, 3, 16, 26, 6, 0
448178.0, 2014, L, 126, 25, 5, 0, 3, 10, 36, 2, 1
448178.0, 2014, R, 134, 20, 3, 0, 1, 13, 39, 0, 1
448178.0, 2015, L, 156, 32, 1, 0, 4, 18, 31, 1, 0
448178.0, 2015, R, 129, 20, 1, 1, 1, 9, 28, 0, 0
434622.0, 2014, L, 318, 63, 11, 1, 9, 53, 59, 0, 4
434622.0, 2014, R, 235, 50, 12, 0, 5, 24, 57, 0, 0
434622.0, 2015, L, 411, 82, 19, 1, 13, 35, 92, 1, 10
434622.0, 2015, R, 380, 100, 10, 4, 7, 33, 76, 0, 1
598271.0, 2015, L, 2, 0, 0, 0, 0, 0, 0, 0, 0
598271.0, 2015, R, 17, 3, 0, 0, 0, 4, 3, 0, 0
605304.0, 2014, L, 52, 13, 5, 1, 1, 11, 4, 1, 2
605304.0, 2014, R, 57, 14, 1, 0, 0, 4, 14, 0, 0
605304.0, 2015, L, 78, 17, 2, 0, 4, 11, 10, 0, 1
605304.0, 2015, R, 73, 15, 4, 0, 4, 6, 20, 0, 0
462382.0, 2014, L, 138, 37, 4, 1, 4, 22, 16, 5, 2
462382.0, 2014, R, 125, 32, 5, 0, 1, 13, 26, 1, 4
462382.0, 2015, L, 124, 33, 2, 0, 1, 7, 26, 1, 1
462382.0, 2015, R, 167, 44, 5, 1, 4, 13, 24, 1, 4
489002.0, 2015, L, 12, 3, 2, 0, 1, 2, 2, 0, 0
489002.0, 2015, R, 17, 5, 1, 0, 1, 3, 1, 0, 0
518858.0, 2014, L, 2, 1, 1, 0, 0, 1, 0, 0, 0
518858.0, 2014, R, 3, 1, 0, 0, 0, 2, 0, 0, 0
518858.0, 2015, L, 27, 3, 0, 0, 2, 2, 13, 0, 0
518858.0, 2015, R, 45, 9, 1, 0, 3, 4, 14, 0, 0
518863.0, 2014, L, 47, 8, 2, 0, 0, 3, 5, 0, 1
518863.0, 2014, R, 77, 26, 8, 0, 3, 5, 12, 1, 1
518863.0, 2015, L, 43, 11, 4, 0, 0, 4, 3, 0, 0
518863.0, 2015, R, 34, 9, 1, 0, 0, 2, 8, 0, 0
543380.0, 2015, L, 241, 55, 12, 2, 3, 26, 49, 1, 1
543380.0, 2015, R, 260, 51, 8, 2, 8, 21, 58, 0, 7
457453.0, 2014, L, 32, 13, 1, 1, 2, 3, 6, 0, 0
457453.0, 2014, R, 18, 7, 1, 0, 2, 0, 3, 0, 1
592454.0, 2014, L, 136, 23, 5, 0, 4, 10, 30, 1, 1
592454.0, 2014, R, 149, 28, 4, 1, 3, 21, 33, 1, 0
592454.0, 2015, L, 63, 16, 4, 0, 0, 11, 11, 1, 0
592454.0, 2015, R, 92, 15, 5, 0, 3, 17, 28, 0, 0
501992.0, 2014, L, 22, 2, 0, 0, 0, 4, 7, 0, 0
501992.0, 2014, R, 27, 5, 1, 0, 3, 0, 6, 0, 2
501992.0, 2015, L, 326, 70, 12, 1, 5, 38, 85, 1, 2
501992.0, 2015, R, 295, 62, 9, 1, 14, 18, 60, 0, 3
431148.0, 2014, L, 192, 48, 7, 0, 2, 13, 42, 0, 1
431148.0, 2014, R, 585, 123, 28, 1, 14, 37, 122, 1, 3
431148.0, 2015, L, 186, 47, 12, 0, 7, 8, 25, 0, 3
431148.0, 2015, R, 577, 115, 16, 3, 13, 51, 130, 0, 6
605309.0, 2015, L, 102, 26, 1, 0, 2, 12, 21, 0, 0
605309.0, 2015, R, 141, 26, 8, 0, 2, 6, 47, 0, 0
518875.0, 2014, L, 107, 21, 7, 0, 0, 12, 35, 3, 0
518875.0, 2014, R, 113, 24, 1, 1, 5, 8, 32, 1, 1
518875.0, 2015, L, 90, 19, 2, 2, 3, 5, 31, 3, 0
518875.0, 2015, R, 115, 22, 1, 0, 1, 10, 32, 1, 0
543391.0, 2015, L, 23, 6, 0, 0, 0, 2, 2, 0, 0
543391.0, 2015, R, 33, 13, 4, 0, 1, 1, 5, 0, 1
523260.0, 2014, L, 222, 46, 4, 2, 3, 30, 33, 0, 3
523260.0, 2014, R, 193, 42, 6, 2, 5, 12, 33, 0, 4
523260.0, 2015, L, 298, 69, 15, 4, 5, 22, 59, 0, 1
523260.0, 2015, R, 289, 76, 10, 1, 10, 27, 51, 0, 5
452718.0, 2014, L, 377, 97, 20, 2, 13, 29, 61, 2, 2
452718.0, 2014, R, 488, 117, 19, 3, 12, 28, 60, 2, 9
452718.0, 2015, L, 295, 82, 18, 5, 15, 29, 41, 2, 2
452718.0, 2015, R, 334, 90, 17, 3, 18, 16, 39, 0, 5
453178.0, 2014, L, 394, 84, 21, 3, 8, 30, 95, 2, 4
453178.0, 2014, R, 452, 105, 22, 2, 8, 40, 112, 2, 0
453178.0, 2015, L, 355, 82, 17, 7, 18, 27, 93, 3, 5
453178.0, 2015, R, 358, 84, 22, 4, 13, 25, 81, 1, 2
477132.0, 2014, L, 143, 26, 3, 1, 1, 5, 45, 0, 1
477132.0, 2014, R, 606, 113, 26, 4, 8, 26, 194, 0, 1
477132.0, 2015, L, 202, 39, 6, 1, 5, 5, 77, 0, 2
477132.0, 2015, R, 688, 124, 20, 1, 10, 37, 224, 1, 3
572971.0, 2014, L, 193, 43, 1, 1, 3, 9, 47, 0, 2
572971.0, 2014, R, 615, 144, 37, 1, 8, 39, 99, 2, 5
572971.0, 2015, L, 190, 32, 4, 1, 3, 6, 50, 0, 0
572971.0, 2015, R, 721, 153, 24, 1, 14, 45, 166, 0, 2
518886.0, 2014, L, 133, 17, 1, 0, 1, 13, 55, 0, 2
518886.0, 2014, R, 111, 13, 3, 0, 1, 13, 40, 0, 0
518886.0, 2015, L, 122, 21, 5, 1, 3, 14, 40, 0, 0
518886.0, 2015, R, 117, 19, 1, 0, 3, 8, 47, 1, 1
445213.0, 2014, L, 88, 20, 7, 0, 0, 7, 7, 2, 0
445213.0, 2014, R, 151, 42, 5, 0, 8, 9, 24, 1, 0
445213.0, 2015, L, 18, 5, 1, 0, 0, 5, 2, 0, 0
445213.0, 2015, R, 18, 7, 1, 0, 1, 0, 5, 0, 0
457779.0, 2014, L, 17, 5, 2, 0, 0, 1, 2, 0, 2
457779.0, 2014, R, 5, 0, 0, 0, 0, 0, 1, 0, 0
446372.0, 2014, L, 510, 114, 29, 4, 10, 36, 144, 1, 2
446372.0, 2014, R, 441, 93, 18, 1, 4, 15, 125, 2, 4
446372.0, 2015, L, 473, 112, 31, 2, 11, 30, 122, 1, 8
446372.0, 2015, R, 413, 77, 14, 0, 11, 15, 123, 2, 3
608349.0, 2014, L, 21, 6, 0, 1, 0, 1, 7, 0, 0
608349.0, 2014, R, 18, 5, 2, 0, 0, 2, 4, 0, 0
608349.0, 2015, L, 91, 18, 5, 1, 4, 9, 26, 1, 1
608349.0, 2015, R, 118, 26, 9, 0, 4, 8, 32, 0, 1
543408.0, 2014, L, 412, 90, 15, 4, 5, 33, 82, 0, 3
543408.0, 2014, R, 391, 87, 13, 2, 11, 38, 71, 0, 4
543408.0, 2015, L, 410, 94, 11, 1, 16, 41, 74, 1, 2
543408.0, 2015, R, 390, 86, 25, 2, 6, 36, 63, 2, 4
502004.0, 2014, L, 52, 6, 0, 1, 0, 10, 13, 2, 0
502004.0, 2014, R, 73, 18, 6, 0, 1, 1, 14, 1, 0
502004.0, 2015, L, 104, 22, 1, 1, 5, 6, 16, 1, 0
502004.0, 2015, R, 180, 35, 7, 0, 4, 6, 28, 2, 0
445090.0, 2014, L, 7, 3, 1, 0, 0, 1, 1, 0, 0
445090.0, 2014, R, 7, 1, 0, 0, 0, 0, 1, 0, 0
493133.0, 2014, L, 446, 108, 18, 2, 12, 26, 69, 0, 1
493133.0, 2014, R, 374, 83, 18, 1, 8, 9, 77, 0, 6
407793.0, 2014, L, 424, 102, 22, 4, 11, 26, 79, 1, 0
407793.0, 2014, R, 409, 104, 19, 1, 13, 21, 85, 0, 1
