player_id, pitcher_hand, batter_hand, pitch_type, count, speed, h_mov, v_mov, h_rel, v_rel
425386, R, L, Slider, 2, 83.790000, 2.780000, 0.700000, -1.840000, 5.600000
425386, R, L, Curve, 229, 77.620000, 4.010000, -2.670000, -1.720000, 5.930000
425386, R, L, Cutter, 170, 88.160000, 1.340000, 5.170000, -1.880000, 5.880000
425386, R, L, Slow Curve, 3, 68.740000, 4.120000, -1.590000, -1.540000, 5.920000
476451, R, R, Fourseam, 1187, 90.970000, -7.340000, 8.620000, -2.150000, 5.890000
476451, R, R, Sinker, 427, 90.580000, -8.850000, 6.240000, -2.340000, 5.870000
476451, R, R, Change, 729, 81.140000, -5.980000, 5.740000, -2.440000, 5.780000
476451, R, R, Slider, 4, 82.650000, 1.180000, 5.110000, -2.340000, 5.960000
476451, R, R, Curve, 461, 77.990000, 5.930000, -8.460000, -2.080000, 6.040000
476451, R, R, Cutter, 43, 84.480000, 0.480000, 6.690000, -2.270000, 5.970000
476451, R, L, Fourseam, 1055, 90.930000, -7.080000, 8.720000, -2.260000, 5.840000
476451, R, L, Sinker, 153, 90.330000, -8.460000, 6.620000, -2.490000, 5.790000
476451, R, L, Change, 567, 80.910000, -6.250000, 5.490000, -2.450000, 5.750000
476451, R, L, Slider, 4, 82.140000, 1.060000, 5.200000, -2.390000, 5.980000
476451, R, L, Curve, 482, 77.280000, 6.100000, -8.670000, -2.100000, 6.070000
476451, R, L, Cutter, 234, 86.570000, -0.610000, 7.050000, -2.440000, 5.880000
502026, R, R, Fourseam, 236, 96.530000, -4.260000, 9.030000, -0.960000, 6.190000
502026, R, R, Sinker, 712, 96.080000, -9.010000, 5.290000, -1.070000, 6.030000
502026, R, R, Curve, 226, 81.090000, 6.460000, -4.680000, -1.020000, 6.020000
502026, R, R, Split, 1, 89.830000, -8.110000, -1.700000, -1.270000, 5.810000
502026, R, L, Fourseam, 123, 96.630000, -4.380000, 9.030000, -0.930000, 6.150000
502026, R, L, Sinker, 415, 96.220000, -8.870000, 5.250000, -1.070000, 6.030000
502026, R, L, Change, 11, 90.190000, -6.370000, 2.020000, -1.100000, 5.930000
502026, R, L, Curve, 174, 81.410000, 6.560000, -5.230000, -0.960000, 6.070000
502026, R, L, Split, 37, 90.260000, -5.550000, 1.620000, -1.100000, 5.960000
425532, R, R, Fourseam, 349, 91.110000, -6.720000, 7.200000, -2.150000, 5.840000
425532, R, R, Sinker, 251, 90.790000, -9.430000, 3.810000, -2.170000, 5.790000
425532, R, R, Change, 159, 84.340000, -7.900000, 3.550000, -2.260000, 5.830000
425532, R, R, Slider, 68, 79.420000, 3.190000, -2.270000, -2.040000, 6.040000
425532, R, R, Curve, 15, 73.130000, 6.880000, -5.420000, -2.100000, 5.930000
425532, R, R, Cutter, 437, 87.780000, 0.280000, 4.090000, -2.110000, 5.940000
425532, R, L, Fourseam, 137, 91.390000, -6.810000, 7.270000, -2.110000, 5.860000
425532, R, L, Sinker, 365, 90.540000, -9.620000, 3.470000, -2.210000, 5.790000
425532, R, L, Change, 228, 84.130000, -7.630000, 3.600000, -2.220000, 5.870000
425532, R, L, Slider, 40, 79.170000, 3.470000, -2.950000, -2.060000, 6.060000
425532, R, L, Curve, 13, 72.230000, 7.480000, -5.880000, -2.130000, 6.090000
425532, R, L, Cutter, 182, 88.480000, -0.310000, 4.230000, -2.100000, 5.920000
460283, L, R, Fourseam, 160, 89.690000, 7.330000, 9.520000, 2.580000, 5.720000
460283, L, R, Change, 41, 83.580000, 9.910000, 5.630000, 2.830000, 5.440000
460283, L, R, Curve, 59, 71.680000, -8.400000, -4.940000, 2.740000, 5.550000
460283, L, L, Fourseam, 318, 89.690000, 7.460000, 9.390000, 2.570000, 5.670000
460283, L, L, Change, 6, 83.140000, 9.610000, 7.130000, 2.790000, 5.310000
460283, L, L, Curve, 186, 71.560000, -7.580000, -5.270000, 2.680000, 5.490000
592279, R, R, Fourseam, 11, 90.970000, -1.530000, 8.110000, -1.790000, 6.680000
592279, R, R, Sinker, 1, 92.800000, -12.820000, 7.110000, -2.360000, 6.500000
592279, R, R, Slider, 4, 83.320000, 3.130000, 0.640000, -1.640000, 6.530000
592279, R, L, Fourseam, 12, 92.520000, -3.440000, 8.520000, -1.660000, 6.680000
592279, R, L, Slider, 6, 82.360000, 4.690000, 0.100000, -1.550000, 6.530000
445926, R, R, Fourseam, 417, 93.410000, -5.310000, 9.890000, -0.940000, 5.500000
445926, R, R, Sinker, 245, 92.330000, -7.900000, 7.530000, -0.890000, 5.570000
445926, R, R, Change, 177, 85.950000, -8.720000, 3.650000, -0.990000, 5.520000
445926, R, R, Slider, 149, 84.230000, 2.730000, 0.050000, -1.120000, 5.300000
445926, R, R, Curve, 122, 77.500000, 8.500000, -6.650000, -0.940000, 5.520000
445926, R, R, Cutter, 788, 91.460000, -1.240000, 7.770000, -1.220000, 5.240000
445926, R, L, Fourseam, 264, 93.280000, -5.200000, 9.700000, -0.990000, 5.500000
445926, R, L, Sinker, 344, 92.250000, -7.750000, 7.440000, -0.970000, 5.570000
445926, R, L, Change, 391, 85.530000, -8.460000, 3.730000, -1.100000, 5.510000
445926, R, L, Slider, 89, 83.550000, 3.350000, 0.680000, -1.260000, 5.270000
445926, R, L, Curve, 108, 76.460000, 8.830000, -6.820000, -1.050000, 5.520000
445926, R, L, Cutter, 581, 91.240000, -1.530000, 7.800000, -1.280000, 5.230000
534910, R, R, Fourseam, 294, 94.140000, -7.380000, 8.430000, -1.630000, 6.410000
534910, R, R, Sinker, 525, 93.880000, -8.940000, 6.410000, -1.740000, 6.370000
534910, R, R, Change, 7, 87.960000, -9.040000, 2.420000, -1.810000, 6.530000
534910, R, R, Slider, 72, 82.310000, 5.670000, 0.760000, -1.830000, 6.340000
534910, R, R, Curve, 218, 76.180000, 8.380000, -8.360000, -1.480000, 6.480000
534910, R, L, Fourseam, 267, 93.960000, -7.180000, 8.520000, -1.700000, 6.370000
534910, R, L, Sinker, 499, 93.490000, -9.010000, 5.970000, -1.890000, 6.340000
534910, R, L, Change, 208, 85.720000, -8.220000, 2.820000, -1.930000, 6.450000
534910, R, L, Slider, 2, 81.420000, 4.230000, 3.540000, -1.850000, 6.380000
534910, R, L, Curve, 208, 76.020000, 8.790000, -8.540000, -1.600000, 6.480000
622338, R, R, Fourseam, 24, 94.460000, -7.220000, 8.360000, -2.060000, 5.480000
622338, R, R, Slider, 6, 85.160000, 0.050000, 1.370000, -2.020000, 5.440000
622338, R, L, Fourseam, 4, 96.840000, -7.980000, 8.380000, -2.120000, 5.360000
622338, R, L, Change, 1, 88.500000, -9.270000, 3.530000, -2.290000, 5.450000
622338, R, L, Slider, 2, 85.310000, 1.440000, 0.920000, -1.970000, 5.550000
544727, R, R, Fourseam, 135, 97.720000, -5.370000, 8.460000, -1.330000, 6.470000
544727, R, R, Sinker, 810, 97.070000, -8.550000, 5.470000, -1.320000, 6.520000
544727, R, R, Slider, 387, 88.510000, 1.230000, 1.210000, -1.420000, 6.430000
544727, R, R, Split, 23, 93.890000, -4.700000, 2.440000, -1.230000, 6.510000
544727, R, L, Fourseam, 197, 97.810000, -5.140000, 8.660000, -1.380000, 6.470000
544727, R, L, Sinker, 759, 97.340000, -8.550000, 5.300000, -1.360000, 6.480000
544727, R, L, Slider, 143, 88.650000, 1.440000, 0.520000, -1.430000, 6.410000
544727, R, L, Split, 118, 93.470000, -4.950000, 2.100000, -1.310000, 6.500000
501697, R, R, Fourseam, 96, 95.930000, -5.290000, 7.770000, -2.920000, 5.840000
501697, R, R, Sinker, 308, 95.630000, -8.980000, 3.570000, -3.000000, 5.780000
501697, R, R, Slider, 144, 86.220000, 0.700000, -1.770000, -2.690000, 5.860000
501697, R, L, Fourseam, 53, 96.060000, -5.870000, 7.860000, -2.940000, 5.830000
501697, R, L, Sinker, 258, 95.400000, -8.930000, 3.070000, -3.120000, 5.730000
501697, R, L, Change, 2, 91.120000, -9.530000, 4.120000, -3.030000, 5.750000
501697, R, L, Slider, 81, 85.990000, 0.770000, -2.440000, -2.820000, 5.830000
605194, R, R, Fourseam, 112, 93.260000, -4.210000, 10.270000, -1.560000, 6.430000
605194, R, R, Sinker, 2, 91.690000, -7.090000, 9.600000, -1.730000, 6.440000
605194, R, R, Change, 54, 77.810000, -5.600000, 3.060000, -1.680000, 6.350000
605194, R, R, Curve, 26, 78.460000, 2.260000, -6.040000, -1.310000, 6.570000
605194, R, R, Cutter, 64, 89.370000, 1.180000, 5.040000, -1.500000, 6.440000
605194, R, L, Fourseam, 122, 93.090000, -4.800000, 9.930000, -1.810000, 6.350000
605194, R, L, Sinker, 34, 92.150000, -6.920000, 10.310000, -1.940000, 6.340000
605194, R, L, Change, 101, 77.540000, -6.050000, 3.980000, -1.880000, 6.370000
605194, R, L, Curve, 8, 76.660000, 1.810000, -3.770000, -1.420000, 6.580000
605194, R, L, Cutter, 10, 88.880000, 0.980000, 4.220000, -1.720000, 6.310000
468504, R, R, Fourseam, 378, 91.460000, -3.280000, 7.980000, -1.120000, 6.270000
468504, R, R, Sinker, 285, 91.050000, -7.930000, 5.320000, -1.240000, 6.260000
468504, R, R, Change, 29, 84.090000, -5.500000, 5.790000, -1.390000, 6.100000
468504, R, R, Slider, 485, 82.520000, 7.270000, 2.600000, -1.110000, 6.230000
468504, R, R, Curve, 52, 78.680000, 7.290000, -2.790000, -1.150000, 6.230000
468504, R, R, Cutter, 184, 87.720000, 0.470000, 4.630000, -0.940000, 6.280000
468504, R, L, Fourseam, 329, 91.440000, -3.770000, 8.180000, -1.230000, 6.230000
468504, R, L, Sinker, 463, 90.750000, -7.950000, 5.030000, -1.220000, 6.210000
468504, R, L, Change, 191, 84.480000, -5.470000, 5.180000, -1.350000, 6.050000
468504, R, L, Slider, 118, 81.810000, 7.380000, 2.060000, -1.170000, 6.160000
468504, R, L, Curve, 220, 78.740000, 6.890000, -2.520000, -1.080000, 6.190000
468504, R, L, Cutter, 67, 87.800000, 0.340000, 4.440000, -0.870000, 6.230000
449104, R, R, Fourseam, 325, 94.260000, -5.400000, 9.820000, -1.790000, 5.790000
449104, R, R, Change, 2, 81.030000, -6.750000, 6.530000, -0.900000, 6.190000
449104, R, R, Slider, 83, 84.660000, 3.870000, 1.420000, -1.610000, 5.860000
449104, R, L, Fourseam, 205, 94.140000, -5.710000, 9.750000, -1.960000, 5.800000
449104, R, L, Change, 2, 83.120000, -5.960000, 6.730000, -1.350000, 6.170000
449104, R, L, Slider, 30, 85.350000, 4.430000, 1.330000, -1.690000, 5.840000
462382, R, R, Fourseam, 99, 94.360000, -3.620000, 8.790000, -1.100000, 7.070000
462382, R, R, Sinker, 784, 94.620000, -8.230000, 5.870000, -1.320000, 6.930000
462382, R, R, Change, 20, 88.340000, -6.420000, 1.430000, -1.640000, 6.600000
462382, R, R, Curve, 248, 80.080000, 3.500000, -6.750000, -1.460000, 6.790000
462382, R, L, Fourseam, 141, 94.350000, -3.250000, 8.680000, -1.340000, 6.990000
462382, R, L, Sinker, 464, 94.900000, -8.460000, 5.390000, -1.490000, 6.810000
462382, R, L, Change, 123, 88.990000, -8.320000, 3.130000, -1.700000, 6.580000
462382, R, L, Curve, 203, 80.260000, 3.940000, -6.810000, -1.560000, 6.710000
461848, R, R, Fourseam, 2, 92.470000, -3.450000, 8.550000, -1.520000, 5.920000
461848, R, R, Curve, 2, 73.120000, 2.920000, -5.610000, -1.660000, 5.780000
519076, R, R, Fourseam, 758, 94.050000, -4.170000, 9.420000, -1.300000, 6.480000
519076, R, R, Sinker, 1244, 94.050000, -7.890000, 4.490000, -1.550000, 6.350000
519076, R, R, Change, 4, 88.080000, -6.460000, 6.560000, -1.410000, 6.530000
519076, R, R, Slider, 731, 87.960000, 4.590000, 0.420000, -1.540000, 6.230000
519076, R, R, Curve, 363, 83.790000, 4.780000, -5.760000, -1.510000, 6.290000
519076, R, L, Fourseam, 669, 94.370000, -4.400000, 9.360000, -1.440000, 6.410000
519076, R, L, Sinker, 1152, 94.410000, -8.040000, 4.500000, -1.620000, 6.330000
519076, R, L, Change, 69, 86.670000, -5.950000, 5.490000, -1.670000, 6.290000
519076, R, L, Slider, 208, 88.190000, 4.210000, 0.560000, -1.610000, 6.210000
519076, R, L, Curve, 611, 83.850000, 5.110000, -5.720000, -1.630000, 6.230000
642231, R, R, Fourseam, 48, 97.090000, -8.050000, 8.630000, -1.770000, 5.790000
642231, R, R, Slider, 7, 81.130000, 3.560000, -5.570000, -1.900000, 5.640000
642231, R, L, Fourseam, 28, 97.010000, -8.980000, 6.220000, -2.180000, 5.460000
642231, R, L, Slider, 2, 83.470000, 2.280000, -2.970000, -2.110000, 5.370000
465657, R, R, Fourseam, 828, 93.020000, -1.280000, 9.730000, -1.930000, 5.970000
465657, R, R, Change, 105, 87.100000, -4.100000, 3.180000, -1.960000, 5.980000
465657, R, R, Slider, 225, 80.110000, 5.890000, -1.970000, -2.000000, 5.970000
465657, R, R, Curve, 138, 71.640000, 7.050000, -10.130000, -1.870000, 6.070000
465657, R, R, Cutter, 2, 88.060000, -1.170000, 4.900000, -2.240000, 5.730000
465657, R, L, Fourseam, 818, 93.100000, -1.570000, 9.500000, -2.170000, 5.910000
465657, R, L, Change, 212, 86.880000, -4.160000, 3.250000, -2.100000, 5.970000
465657, R, L, Slider, 9, 82.290000, 3.440000, 0.320000, -2.180000, 5.910000
465657, R, L, Curve, 116, 71.910000, 7.830000, -10.040000, -2.160000, 6.040000
465657, R, L, Cutter, 3, 86.350000, -0.370000, 7.260000, -2.050000, 5.810000
276542, R, R, Fourseam, 464, 94.950000, -7.460000, 8.930000, -3.070000, 6.310000
276542, R, R, Sinker, 2, 95.040000, -9.930000, 5.820000, -2.870000, 6.360000
276542, R, R, Change, 217, 84.630000, -8.340000, 2.640000, -3.070000, 6.200000
276542, R, R, Slider, 348, 87.850000, -0.090000, 3.130000, -3.330000, 6.000000
276542, R, R, Curve, 10, 80.270000, 2.280000, -2.450000, -3.250000, 6.260000
276542, R, R, Split, 22, 84.250000, -7.340000, 1.850000, -3.150000, 6.110000
276542, R, L, Fourseam, 503, 95.110000, -7.370000, 8.750000, -3.080000, 6.350000
276542, R, L, Sinker, 2, 92.900000, -9.540000, 7.280000, -3.130000, 6.440000
276542, R, L, Change, 330, 85.100000, -8.420000, 2.180000, -3.260000, 6.030000
276542, R, L, Slider, 13, 88.290000, -0.240000, 3.310000, -3.250000, 6.140000
276542, R, L, Curve, 2, 78.840000, 5.400000, -1.400000, -3.130000, 6.310000
276542, R, L, Split, 26, 84.820000, -7.810000, 1.950000, -3.320000, 6.030000
501955, R, R, Fourseam, 192, 95.080000, -2.790000, 9.330000, -1.410000, 6.620000
501955, R, R, Sinker, 8, 92.900000, -7.480000, 6.380000, -1.600000, 6.510000
501955, R, R, Slider, 234, 86.310000, 1.250000, 0.470000, -1.780000, 6.320000
501955, R, R, Curve, 50, 80.340000, 3.620000, -6.040000, -1.720000, 6.400000
501955, R, L, Fourseam, 233, 94.120000, -2.830000, 8.920000, -1.650000, 6.590000
501955, R, L, Sinker, 11, 92.780000, -7.160000, 6.380000, -1.570000, 6.500000
501955, R, L, Change, 9, 84.790000, -7.610000, 3.890000, -2.090000, 6.290000
501955, R, L, Slider, 76, 85.270000, 1.760000, -0.270000, -1.880000, 6.290000
501955, R, L, Curve, 76, 80.240000, 4.510000, -6.040000, -1.760000, 6.390000
346847, L, R, Fourseam, 50, 88.840000, 4.710000, 7.260000, 1.580000, 5.880000
346847, L, R, Sinker, 243, 85.670000, 8.610000, 5.380000, 1.730000, 5.880000
346847, L, R, Change, 76, 81.560000, 9.370000, 6.270000, 1.760000, 5.940000
346847, L, R, Slider, 8, 77.670000, -1.270000, 1.080000, 1.640000, 5.880000
346847, L, R, Curve, 14, 71.620000, -5.960000, -3.160000, 1.520000, 6.100000
346847, L, L, Fourseam, 192, 89.030000, 4.610000, 7.450000, 1.450000, 5.900000
346847, L, L, Sinker, 13, 86.860000, 6.200000, 5.750000, 1.360000, 5.820000
346847, L, L, Slider, 82, 79.650000, -1.110000, 1.210000, 1.600000, 5.930000
346847, L, L, Curve, 12, 72.110000, -5.950000, -3.110000, 1.550000, 6.050000
607352, R, R, Fourseam, 408, 95.030000, -6.140000, 9.520000, -1.830000, 6.850000
607352, R, R, Change, 5, 86.620000, -8.560000, 5.650000, -2.040000, 6.880000
607352, R, R, Slider, 12, 89.940000, 0.240000, 4.540000, -2.080000, 6.820000
607352, R, R, Curve, 125, 80.580000, 3.980000, -8.440000, -2.030000, 6.780000
607352, R, R, Cutter, 127, 90.100000, -0.380000, 4.990000, -2.080000, 6.780000
607352, R, L, Fourseam, 291, 94.890000, -5.600000, 9.760000, -1.850000, 6.850000
607352, R, L, Change, 75, 86.370000, -7.850000, 5.350000, -2.100000, 6.740000
607352, R, L, Slider, 4, 90.240000, 0.780000, 5.160000, -2.200000, 6.770000
607352, R, L, Curve, 84, 81.170000, 3.860000, -8.380000, -2.030000, 6.780000
607352, R, L, Cutter, 76, 90.270000, -0.330000, 5.090000, -2.110000, 6.810000
430599, R, R, Fourseam, 438, 91.600000, -3.900000, 8.550000, -2.370000, 5.890000
430599, R, R, Sinker, 176, 91.400000, -6.730000, 6.710000, -2.300000, 6.070000
430599, R, R, Change, 69, 86.340000, -7.210000, 3.320000, -2.270000, 6.000000
430599, R, R, Slider, 689, 86.270000, 2.140000, 1.370000, -2.360000, 5.970000
430599, R, R, Curve, 167, 80.980000, 3.180000, -4.790000, -2.100000, 6.280000
430599, R, L, Fourseam, 220, 91.440000, -3.250000, 8.490000, -2.380000, 5.980000
430599, R, L, Sinker, 146, 91.160000, -6.920000, 6.520000, -2.440000, 6.010000
430599, R, L, Change, 264, 86.170000, -7.100000, 3.030000, -2.350000, 5.990000
430599, R, L, Slider, 243, 85.880000, 2.400000, 0.690000, -2.380000, 6.020000
430599, R, L, Curve, 157, 79.960000, 4.110000, -5.450000, -2.100000, 6.290000
641729, R, R, Fourseam, 5, 96.120000, -3.820000, 7.610000, -2.620000, 5.510000
641729, R, L, Fourseam, 1, 97.690000, -4.130000, 8.960000, -2.810000, 5.550000
523260, R, R, Fourseam, 406, 97.160000, -6.380000, 7.940000, -1.700000, 5.500000
523260, R, R, Sinker, 706, 96.470000, -8.130000, 7.090000, -1.680000, 5.460000
523260, R, R, Change, 53, 85.490000, -9.930000, 4.400000, -1.660000, 5.510000
523260, R, R, Slider, 368, 86.990000, 3.100000, -1.430000, -1.690000, 5.750000
523260, R, R, Curve, 130, 81.610000, 5.260000, -8.100000, -1.740000, 5.780000
523260, R, L, Fourseam, 199, 97.380000, -6.430000, 8.130000, -1.750000, 5.520000
523260, R, L, Sinker, 751, 95.970000, -8.170000, 6.900000, -1.740000, 5.470000
523260, R, L, Change, 255, 85.770000, -9.340000, 4.070000, -1.820000, 5.500000
523260, R, L, Slider, 98, 87.390000, 3.080000, -1.080000, -1.660000, 5.750000
523260, R, L, Curve, 199, 81.220000, 6.050000, -8.260000, -1.700000, 5.760000
573009, L, R, Fourseam, 6, 89.350000, 7.020000, 5.790000, 3.560000, 5.850000
573009, L, R, Sinker, 21, 88.240000, 10.150000, 4.050000, 3.590000, 5.870000
573009, L, R, Change, 8, 81.070000, 9.810000, 3.290000, 3.610000, 5.800000
573009, L, R, Slider, 3, 79.660000, -3.060000, -2.420000, 3.450000, 5.870000
573009, L, L, Fourseam, 13, 88.670000, 7.170000, 8.120000, 3.560000, 5.990000
573009, L, L, Sinker, 1, 87.440000, 11.810000, 6.000000, 3.630000, 5.980000
573009, L, L, Slider, 8, 79.590000, -3.000000, -2.040000, 3.540000, 5.930000
605397, R, R, Fourseam, 187, 93.140000, -3.100000, 8.310000, -2.800000, 6.520000
605397, R, R, Sinker, 52, 90.970000, -6.640000, 2.990000, -3.090000, 6.490000
605397, R, R, Change, 27, 82.780000, -5.880000, 2.260000, -3.130000, 6.550000
605397, R, R, Slider, 233, 82.590000, 6.910000, -1.110000, -2.840000, 6.440000
605397, R, R, Curve, 7, 79.180000, 4.750000, -7.560000, -2.750000, 6.560000
605397, R, R, Cutter, 17, 89.070000, 0.120000, 4.050000, -2.970000, 6.500000
605397, R, L, Fourseam, 183, 92.750000, -3.470000, 8.440000, -2.900000, 6.500000
605397, R, L, Sinker, 24, 90.860000, -6.560000, 3.560000, -3.070000, 6.480000
605397, R, L, Change, 57, 83.240000, -6.950000, 2.150000, -3.150000, 6.450000
605397, R, L, Slider, 105, 82.420000, 6.880000, -1.200000, -2.940000, 6.420000
605397, R, L, Curve, 68, 78.840000, 5.360000, -7.820000, -2.800000, 6.540000
605397, R, L, Cutter, 19, 88.780000, 0.910000, 3.960000, -3.170000, 6.410000
605452, R, R, Fourseam, 57, 94.260000, -5.460000, 8.680000, -3.430000, 6.030000
605452, R, R, Sinker, 678, 93.560000, -8.470000, 6.000000, -3.470000, 6.090000
605452, R, R, Change, 21, 87.380000, -9.060000, 6.240000, -3.480000, 5.940000
605452, R, R, Slider, 699, 84.730000, -0.450000, 1.740000, -3.520000, 5.930000
605452, R, R, Curve, 6, 80.720000, 1.450000, -2.300000, -3.380000, 5.790000
605452, R, L, Fourseam, 33, 94.530000, -5.200000, 8.360000, -3.550000, 6.020000
605452, R, L, Sinker, 799, 93.560000, -8.540000, 5.770000, -3.630000, 6.040000
605452, R, L, Change, 230, 88.030000, -9.130000, 6.080000, -3.640000, 5.910000
605452, R, L, Slider, 388, 83.900000, -0.360000, 0.810000, -3.590000, 5.940000
605452, R, L, Curve, 5, 81.960000, 0.650000, -1.020000, -3.390000, 5.820000
501925, R, R, Fourseam, 23, 89.690000, -9.910000, 1.980000, -3.080000, 3.720000
501925, R, R, Sinker, 613, 88.780000, -9.770000, -2.430000, -3.090000, 3.690000
501925, R, R, Change, 12, 78.450000, -9.050000, -4.220000, -3.030000, 3.270000
501925, R, R, Slider, 299, 80.580000, 8.300000, 2.730000, -3.110000, 3.500000
501925, R, L, Fourseam, 287, 89.690000, -10.230000, 2.490000, -3.120000, 3.670000
501925, R, L, Sinker, 287, 88.560000, -9.900000, -1.990000, -3.090000, 3.680000
501925, R, L, Change, 37, 79.390000, -9.600000, -3.340000, -2.980000, 3.340000
501925, R, L, Slider, 256, 80.350000, 8.560000, 2.610000, -3.200000, 3.500000
491159, L, R, Slider, 8, 78.050000, -7.990000, 1.440000, 3.710000, 4.060000
491159, L, R, Cutter, 131, 85.600000, 1.550000, 2.460000, 3.470000, 4.070000
491159, L, L, Slider, 62, 77.460000, -8.080000, 1.350000, 3.410000, 4.080000
491159, L, L, Cutter, 237, 85.110000, 1.940000, 2.240000, 3.370000, 4.030000
543921, R, R, Fourseam, 136, 91.900000, -2.110000, 10.290000, -1.820000, 6.170000
543921, R, R, Sinker, 3, 91.490000, -6.080000, 7.260000, -2.070000, 6.100000
543921, R, R, Change, 23, 85.460000, -3.700000, 5.700000, -1.830000, 6.180000
543921, R, R, Curve, 56, 76.360000, 4.700000, -8.260000, -1.650000, 6.110000
543921, R, L, Fourseam, 79, 91.560000, -2.500000, 10.030000, -1.920000, 6.170000
543921, R, L, Sinker, 3, 91.430000, -7.320000, 7.300000, -2.270000, 5.990000
543921, R, L, Change, 40, 86.560000, -5.080000, 6.650000, -1.930000, 6.130000
543921, R, L, Curve, 26, 76.320000, 4.520000, -8.490000, -1.690000, 6.100000
503444, R, R, Fourseam, 14, 92.870000, -3.950000, 6.810000, -1.140000, 6.000000
503444, R, R, Sinker, 263, 92.050000, -7.890000, 3.620000, -1.470000, 5.900000
503444, R, R, Change, 80, 84.610000, -6.090000, 5.910000, -1.020000, 6.070000
503444, R, R, Slider, 151, 86.280000, 1.170000, 3.060000, -1.310000, 6.030000
503444, R, L, Fourseam, 15, 92.140000, -3.470000, 7.420000, -1.070000, 6.170000
503444, R, L, Sinker, 239, 91.990000, -8.330000, 3.600000, -1.560000, 5.910000
503444, R, L, Change, 154, 85.290000, -6.340000, 5.230000, -1.270000, 6.000000
503444, R, L, Slider, 90, 87.310000, 0.500000, 4.020000, -1.500000, 5.950000
407908, R, R, Fourseam, 321, 90.310000, -5.140000, 11.200000, -1.440000, 6.360000
407908, R, R, Curve, 98, 77.810000, 3.620000, -3.500000, -1.740000, 6.190000
407908, R, R, Split, 132, 81.470000, -5.910000, 5.110000, -1.390000, 6.280000
407908, R, L, Fourseam, 236, 90.600000, -4.720000, 10.980000, -1.490000, 6.360000
407908, R, L, Curve, 114, 78.180000, 3.990000, -3.460000, -1.890000, 6.110000
407908, R, L, Split, 183, 81.490000, -6.010000, 4.890000, -1.440000, 6.280000
570257, L, R, Fourseam, 5, 96.770000, 11.580000, 6.010000, 2.540000, 5.610000
570257, L, R, Sinker, 23, 96.060000, 11.600000, 4.470000, 2.510000, 5.540000
570257, L, R, Slider, 30, 87.130000, 0.360000, 0.550000, 2.670000, 5.520000
570257, L, L, Fourseam, 39, 95.470000, 7.620000, 7.050000, 2.510000, 5.570000
570257, L, L, Sinker, 10, 95.270000, 11.340000, 3.360000, 2.550000, 5.540000
570257, L, L, Slider, 39, 86.950000, -0.010000, 0.760000, 2.720000, 5.500000
446099, R, R, Fourseam, 798, 96.630000, -1.860000, 9.100000, -1.380000, 6.570000
446099, R, R, Sinker, 55, 96.370000, -6.760000, 7.620000, -1.350000, 6.550000
446099, R, R, Curve, 138, 79.260000, 3.520000, -8.180000, -1.210000, 6.490000
446099, R, R, Cutter, 296, 91.140000, 2.560000, 3.520000, -1.570000, 6.450000
446099, R, L, Fourseam, 633, 96.500000, -2.320000, 9.420000, -1.370000, 6.560000
446099, R, L, Sinker, 103, 96.190000, -6.930000, 7.220000, -1.370000, 6.560000
446099, R, L, Change, 22, 87.870000, -6.610000, 8.110000, -1.390000, 6.460000
446099, R, L, Curve, 167, 79.170000, 3.550000, -8.260000, -1.240000, 6.490000
446099, R, L, Cutter, 35, 91.440000, 1.920000, 3.990000, -1.480000, 6.480000
607405, R, R, Fourseam, 7, 91.200000, -3.200000, 11.350000, -1.230000, 6.420000
607405, R, R, Slider, 6, 84.050000, -0.290000, 1.290000, -1.570000, 6.320000
607405, R, L, Fourseam, 6, 90.410000, -3.950000, 11.010000, -1.440000, 6.420000
607405, R, L, Slider, 3, 84.160000, -0.020000, 1.560000, -1.800000, 6.280000
595928, R, R, Fourseam, 37, 96.320000, -6.670000, 9.800000, -3.050000, 6.420000
595928, R, R, Slider, 30, 86.370000, 2.300000, 0.320000, -3.340000, 6.270000
595928, R, L, Fourseam, 42, 96.600000, -7.000000, 9.320000, -3.030000, 6.400000
595928, R, L, Change, 5, 91.240000, -8.080000, 5.800000, -3.150000, 6.400000
595928, R, L, Slider, 22, 86.640000, 2.230000, 0.700000, -3.320000, 6.240000
433579, L, R, Fourseam, 915, 89.590000, 6.840000, 10.610000, 0.730000, 6.440000
433579, L, R, Sinker, 234, 89.490000, 9.990000, 7.900000, 0.820000, 6.390000
433579, L, R, Change, 797, 81.290000, 9.000000, 6.820000, 0.670000, 6.470000
433579, L, R, Slider, 9, 84.450000, 0.690000, 8.700000, 0.680000, 6.380000
433579, L, R, Curve, 302, 75.770000, -2.050000, -1.240000, 0.560000, 6.500000
433579, L, R, Cutter, 387, 86.100000, 0.860000, 7.500000, 0.620000, 6.480000
433579, L, L, Fourseam, 310, 89.490000, 6.540000, 10.980000, 0.770000, 6.430000
433579, L, L, Sinker, 96, 89.720000, 9.740000, 8.360000, 0.620000, 6.440000
433579, L, L, Change, 172, 81.330000, 9.110000, 6.770000, 0.610000, 6.460000
433579, L, L, Slider, 1, 82.330000, 0.450000, 8.220000, 0.920000, 6.400000
433579, L, L, Curve, 119, 76.070000, -1.890000, -0.850000, 0.550000, 6.510000
433579, L, L, Cutter, 109, 85.570000, 0.630000, 7.770000, 0.760000, 6.490000
