player_id, year, pitcher_hand, plate_appearences, hits, doubles, triples, home_runs, walks, strikeouts, intentional_walks, hit_by_pitch
611177.0, 2015, L, 61, 19, 3, 0, 5, 2, 9, 0, 0
611177.0, 2015, R, 137, 34, 9, 0, 5, 3, 26, 0, 0
541645.0, 2014, L, 51, 15, 3, 0, 3, 5, 11, 1, 0
541645.0, 2014, R, 139, 27, 5, 0, 4, 9, 33, 0, 2
541645.0, 2015, L, 139, 36, 5, 0, 3, 13, 30, 3, 0
541645.0, 2015, R, 462, 106, 12, 2, 10, 23, 111, 0, 8
594824.0, 2014, L, 4, 1, 1, 0, 0, 0, 1, 0, 1
594824.0, 2014, R, 14, 1, 0, 0, 0, 1, 5, 0, 2
594824.0, 2015, L, 7, 2, 1, 0, 0, 2, 2, 0, 0
594824.0, 2015, R, 80, 16, 4, 0, 2, 8, 10, 1, 1
544725.0, 2014, L, 65, 10, 3, 0, 0, 0, 16, 0, 0
544725.0, 2014, R, 90, 14, 0, 0, 1, 5, 32, 1, 0
544725.0, 2015, L, 6, 1, 0, 0, 0, 1, 1, 0, 0
544725.0, 2015, R, 9, 2, 0, 0, 0, 0, 6, 0, 0
458731.0, 2014, L, 189, 43, 4, 1, 3, 15, 41, 0, 3
458731.0, 2014, R, 447, 99, 21, 7, 14, 41, 93, 0, 3
458731.0, 2015, L, 200, 47, 12, 0, 3, 20, 41, 0, 3
458731.0, 2015, R, 456, 101, 14, 3, 13, 48, 94, 1, 3
572863.0, 2015, L, 19, 4, 1, 0, 0, 0, 2, 0, 0
572863.0, 2015, R, 57, 7, 2, 0, 2, 6, 12, 2, 0
594828.0, 2014, L, 73, 24, 4, 0, 5, 2, 19, 0, 0
594828.0, 2014, R, 328, 73, 13, 1, 17, 20, 78, 3, 8
594828.0, 2015, L, 212, 47, 8, 4, 7, 10, 28, 3, 1
594828.0, 2015, R, 392, 92, 12, 7, 20, 20, 91, 0, 2
571697.0, 2014, L, 42, 4, 1, 0, 0, 1, 11, 0, 0
571697.0, 2014, R, 432, 123, 30, 3, 9, 21, 56, 5, 0
571697.0, 2015, L, 36, 4, 0, 1, 0, 0, 10, 0, 1
571697.0, 2015, R, 355, 95, 18, 3, 6, 12, 58, 5, 3
502226.0, 2014, L, 138, 33, 4, 1, 0, 9, 19, 0, 3
502226.0, 2014, R, 120, 26, 2, 0, 0, 8, 25, 2, 2
502226.0, 2015, L, 31, 4, 0, 1, 0, 1, 9, 0, 1
502226.0, 2015, R, 25, 2, 0, 1, 0, 3, 6, 0, 0
460051.0, 2014, L, 7, 0, 0, 0, 0, 0, 1, 0, 0
460051.0, 2014, R, 21, 4, 1, 0, 0, 1, 3, 0, 1
114739.0, 2014, R, 70, 8, 2, 0, 2, 9, 12, 2, 1
543213.0, 2014, L, 9, 1, 0, 0, 0, 1, 1, 0, 0
543213.0, 2014, R, 32, 7, 1, 0, 1, 0, 4, 0, 2
543213.0, 2015, L, 128, 28, 8, 0, 1, 13, 16, 0, 0
543213.0, 2015, R, 374, 95, 17, 5, 3, 19, 43, 0, 2
543216.0, 2014, L, 109, 23, 7, 0, 1, 4, 22, 0, 0
543216.0, 2014, R, 397, 108, 24, 5, 6, 32, 56, 4, 3
543216.0, 2015, L, 16, 4, 1, 0, 0, 0, 5, 0, 0
543216.0, 2015, R, 237, 50, 14, 2, 4, 13, 42, 2, 1
460269.0, 2014, L, 38, 7, 3, 0, 0, 3, 8, 1, 0
460269.0, 2014, R, 90, 21, 7, 0, 0, 9, 21, 0, 0
460269.0, 2015, L, 36, 7, 2, 1, 2, 8, 7, 0, 0
460269.0, 2015, R, 77, 18, 4, 0, 3, 2, 12, 0, 1
518725.0, 2014, L, 3, 1, 0, 0, 0, 0, 0, 0, 0
518725.0, 2014, R, 20, 2, 0, 0, 0, 4, 5, 0, 0
572365.0, 2014, L, 42, 6, 1, 1, 0, 0, 11, 0, 0
572365.0, 2014, R, 151, 28, 5, 2, 1, 5, 31, 0, 0
572365.0, 2015, L, 97, 18, 2, 2, 1, 7, 23, 0, 0
572365.0, 2015, R, 331, 76, 14, 2, 4, 32, 60, 0, 1
502671.0, 2014, L, 99, 28, 6, 0, 3, 23, 18, 6, 0
502671.0, 2014, R, 380, 94, 33, 1, 16, 41, 92, 4, 2
502671.0, 2015, L, 144, 44, 5, 1, 8, 21, 34, 4, 1
502671.0, 2015, R, 551, 138, 33, 1, 25, 97, 117, 25, 1
430404.0, 2014, L, 204, 47, 4, 0, 4, 27, 43, 1, 2
430404.0, 2014, R, 117, 17, 4, 0, 2, 8, 45, 1, 4
430404.0, 2015, L, 124, 22, 3, 0, 5, 23, 35, 1, 1
430404.0, 2015, R, 138, 26, 6, 0, 2, 8, 46, 0, 2
543228.0, 2014, L, 155, 48, 7, 1, 6, 8, 29, 1, 0
543228.0, 2014, R, 363, 87, 18, 2, 15, 16, 91, 2, 3
543228.0, 2015, L, 109, 21, 6, 0, 1, 6, 36, 1, 0
543228.0, 2015, R, 280, 63, 16, 0, 11, 7, 68, 0, 7
460576.0, 2014, L, 142, 32, 7, 1, 6, 13, 22, 0, 5
460576.0, 2014, R, 502, 131, 27, 3, 17, 34, 119, 0, 14
460576.0, 2015, L, 107, 20, 3, 0, 3, 11, 19, 1, 1
460576.0, 2015, R, 370, 91, 26, 1, 9, 20, 82, 0, 6
408236.0, 2014, L, 176, 32, 8, 0, 4, 13, 44, 0, 1
408236.0, 2014, R, 483, 131, 33, 0, 23, 43, 67, 9, 1
408236.0, 2015, L, 179, 48, 11, 0, 4, 11, 27, 0, 3
408236.0, 2015, R, 464, 109, 22, 0, 24, 51, 80, 10, 3
136460.0, 2014, L, 6, 1, 0, 0, 0, 1, 0, 0, 0
136460.0, 2014, R, 26, 4, 0, 1, 0, 1, 4, 0, 0
471865.0, 2014, L, 90, 21, 6, 0, 2, 2, 25, 0, 0
471865.0, 2014, R, 191, 41, 9, 1, 9, 17, 45, 2, 1
471865.0, 2015, L, 168, 31, 3, 0, 5, 6, 44, 1, 0
471865.0, 2015, R, 440, 119, 22, 2, 35, 40, 89, 5, 1
503556.0, 2014, L, 41, 13, 3, 0, 0, 1, 6, 0, 1
503556.0, 2014, R, 269, 66, 12, 1, 6, 16, 52, 0, 3
503556.0, 2015, L, 153, 41, 8, 1, 6, 10, 23, 0, 1
503556.0, 2015, R, 217, 55, 10, 0, 6, 6, 51, 0, 2
460086.0, 2014, L, 191, 43, 8, 0, 8, 19, 44, 0, 3
460086.0, 2014, R, 452, 107, 26, 1, 11, 46, 82, 5, 8
460086.0, 2015, L, 146, 35, 5, 0, 5, 14, 32, 1, 6
460086.0, 2015, R, 276, 61, 13, 0, 8, 35, 60, 6, 8
543829.0, 2014, L, 141, 39, 7, 2, 0, 7, 19, 0, 2
543829.0, 2014, R, 509, 137, 17, 10, 2, 24, 88, 0, 2
543829.0, 2015, L, 169, 56, 6, 2, 2, 5, 24, 0, 1
543829.0, 2015, R, 484, 149, 18, 6, 2, 20, 67, 2, 1
605253.0, 2014, L, 1, 0, 0, 0, 0, 0, 0, 0, 0
605253.0, 2014, R, 1, 0, 0, 0, 0, 0, 0, 0, 1
605253.0, 2015, L, 1, 0, 0, 0, 0, 0, 0, 0, 0
605253.0, 2015, R, 3, 0, 0, 0, 0, 0, 1, 0, 1
488912.0, 2014, L, 56, 12, 2, 0, 0, 2, 7, 0, 0
488912.0, 2014, R, 76, 17, 6, 0, 1, 1, 17, 0, 0
488912.0, 2015, L, 29, 4, 1, 0, 0, 3, 5, 0, 0
488912.0, 2015, R, 109, 23, 5, 0, 1, 5, 18, 0, 1
594838.0, 2014, L, 56, 14, 2, 0, 0, 4, 10, 0, 1
594838.0, 2014, R, 80, 20, 2, 0, 1, 1, 17, 0, 1
594838.0, 2015, L, 35, 8, 4, 0, 0, 6, 4, 0, 1
594838.0, 2015, R, 83, 25, 5, 1, 3, 3, 12, 0, 1
434158.0, 2014, L, 176, 38, 5, 0, 7, 17, 49, 0, 3
434158.0, 2014, R, 478, 90, 22, 2, 13, 62, 92, 1, 3
434158.0, 2015, L, 143, 23, 7, 0, 2, 15, 48, 0, 1
434158.0, 2015, R, 539, 127, 26, 2, 24, 76, 103, 3, 6
518735.0, 2014, L, 96, 12, 2, 0, 0, 17, 27, 1, 2
518735.0, 2014, R, 347, 73, 17, 1, 15, 41, 88, 0, 0
518735.0, 2015, L, 61, 16, 1, 0, 1, 9, 15, 1, 0
518735.0, 2015, R, 365, 67, 11, 0, 15, 56, 77, 0, 2
502205.0, 2014, L, 46, 16, 3, 0, 0, 0, 7, 0, 0
502205.0, 2014, R, 57, 11, 2, 0, 1, 2, 13, 0, 0
502205.0, 2015, L, 14, 1, 0, 0, 0, 2, 4, 1, 0
502205.0, 2015, R, 30, 7, 0, 0, 1, 0, 10, 0, 0
544369.0, 2014, L, 58, 7, 1, 1, 0, 6, 14, 1, 0
544369.0, 2014, R, 241, 54, 8, 4, 6, 16, 38, 2, 3
544369.0, 2015, L, 164, 36, 5, 1, 1, 10, 26, 0, 4
544369.0, 2015, R, 414, 103, 19, 1, 8, 23, 59, 0, 7
545341.0, 2014, L, 64, 15, 3, 0, 3, 1, 16, 0, 0
545341.0, 2014, R, 52, 12, 3, 1, 0, 4, 15, 0, 0
545341.0, 2015, L, 118, 30, 7, 2, 6, 4, 34, 0, 1
545341.0, 2015, R, 232, 59, 16, 5, 11, 18, 76, 2, 3
543257.0, 2014, L, 102, 19, 2, 0, 1, 10, 22, 0, 0
543257.0, 2014, R, 320, 65, 12, 2, 5, 45, 83, 1, 2
543257.0, 2015, L, 24, 3, 0, 0, 0, 2, 9, 0, 0
543257.0, 2015, R, 30, 4, 2, 0, 1, 3, 8, 0, 0
648717.0, 2014, L, 6, 0, 0, 0, 0, 0, 4, 0, 0
648717.0, 2014, R, 7, 1, 0, 0, 0, 0, 2, 0, 0
648717.0, 2015, L, 84, 19, 3, 0, 3, 2, 20, 0, 1
648717.0, 2015, R, 146, 32, 6, 1, 8, 5, 37, 0, 1
429711.0, 2015, L, 112, 33, 7, 0, 8, 7, 28, 0, 0
429711.0, 2015, R, 77, 17, 4, 0, 7, 7, 26, 1, 3
446386.0, 2014, L, 127, 33, 6, 1, 1, 6, 23, 0, 6
446386.0, 2014, R, 167, 36, 9, 0, 2, 10, 29, 0, 5
446386.0, 2015, L, 226, 51, 12, 1, 7, 17, 39, 0, 19
446386.0, 2015, R, 159, 37, 9, 1, 1, 8, 22, 0, 5
461882.0, 2014, L, 115, 19, 2, 0, 1, 11, 32, 0, 0
461882.0, 2014, R, 69, 12, 2, 0, 1, 8, 20, 0, 0
448242.0, 2014, L, 25, 0, 0, 0, 0, 3, 5, 1, 0
448242.0, 2014, R, 102, 16, 2, 1, 0, 12, 18, 0, 1
576397.0, 2014, L, 108, 21, 6, 0, 1, 16, 20, 1, 0
576397.0, 2014, R, 335, 63, 11, 1, 9, 20, 80, 0, 4
576397.0, 2015, L, 123, 31, 6, 0, 4, 11, 25, 1, 2
576397.0, 2015, R, 335, 73, 9, 0, 12, 16, 82, 0, 3
430668.0, 2014, L, 58, 13, 4, 0, 0, 3, 15, 0, 1
430668.0, 2014, R, 29, 3, 0, 0, 1, 1, 11, 0, 1
571740.0, 2014, L, 151, 37, 8, 2, 1, 6, 22, 0, 1
571740.0, 2014, R, 460, 104, 17, 6, 5, 28, 95, 0, 0
571740.0, 2015, L, 123, 28, 2, 2, 3, 5, 28, 0, 0
571740.0, 2015, R, 331, 65, 6, 1, 1, 23, 47, 0, 1
285078.0, 2014, L, 98, 30, 5, 0, 4, 5, 32, 1, 1
285078.0, 2014, R, 283, 59, 16, 0, 6, 27, 76, 4, 4
285078.0, 2015, L, 59, 13, 3, 0, 3, 3, 17, 0, 0
285078.0, 2015, R, 123, 30, 5, 0, 5, 7, 35, 0, 0
452672.0, 2014, L, 58, 7, 3, 0, 2, 8, 9, 0, 1
452672.0, 2014, R, 205, 42, 6, 0, 3, 23, 30, 0, 2
452672.0, 2015, L, 50, 16, 4, 0, 0, 5, 8, 0, 1
452672.0, 2015, R, 151, 27, 4, 0, 2, 15, 31, 0, 3
435219.0, 2014, L, 1, 0, 0, 0, 0, 0, 0, 0, 0
435219.0, 2014, R, 49, 9, 3, 0, 0, 2, 17, 0, 0
429666.0, 2014, L, 142, 30, 7, 0, 3, 9, 20, 0, 0
429666.0, 2014, R, 427, 112, 21, 0, 6, 20, 84, 1, 4
429666.0, 2015, L, 124, 25, 2, 0, 1, 5, 27, 0, 0
429666.0, 2015, R, 313, 65, 12, 0, 7, 15, 61, 0, 0
547180.0, 2014, L, 107, 25, 3, 2, 3, 10, 30, 0, 0
547180.0, 2014, R, 288, 71, 7, 0, 10, 28, 74, 4, 1
547180.0, 2015, L, 189, 49, 15, 0, 7, 32, 34, 1, 1
547180.0, 2015, R, 465, 123, 23, 1, 35, 92, 97, 14, 4
543281.0, 2014, L, 119, 39, 10, 0, 2, 5, 12, 1, 0
543281.0, 2014, R, 431, 125, 28, 7, 11, 17, 69, 0, 4
543281.0, 2015, L, 118, 32, 5, 1, 1, 8, 17, 1, 3
543281.0, 2015, R, 331, 88, 24, 0, 3, 11, 54, 0, 4
430611.0, 2014, L, 105, 18, 2, 0, 2, 6, 23, 1, 6
430611.0, 2014, R, 150, 29, 7, 0, 4, 10, 36, 0, 0
430611.0, 2015, L, 30, 3, 1, 0, 1, 1, 14, 1, 1
430611.0, 2015, R, 27, 9, 0, 0, 1, 0, 5, 0, 0
572910.0, 2014, L, 6, 1, 0, 0, 0, 0, 5, 0, 0
572910.0, 2014, R, 3, 0, 0, 0, 0, 1, 0, 0, 0
452104.0, 2014, L, 138, 30, 4, 0, 4, 13, 32, 0, 4
452104.0, 2014, R, 393, 84, 16, 1, 9, 38, 90, 1, 5
452104.0, 2015, L, 200, 52, 12, 1, 3, 14, 35, 0, 1
452104.0, 2015, R, 442, 98, 17, 0, 8, 37, 100, 0, 6
588751.0, 2014, L, 110, 34, 4, 1, 1, 3, 15, 0, 0
588751.0, 2014, R, 464, 114, 16, 9, 0, 23, 71, 5, 1
588751.0, 2015, L, 97, 31, 5, 1, 2, 9, 15, 0, 0
588751.0, 2015, R, 402, 101, 12, 5, 3, 14, 63, 4, 2
595978.0, 2015, L, 48, 6, 2, 0, 1, 2, 11, 0, 0
595978.0, 2015, R, 104, 17, 0, 0, 2, 6, 27, 1, 1
502317.0, 2014, L, 88, 17, 7, 0, 3, 3, 17, 0, 0
502317.0, 2014, R, 211, 44, 8, 2, 5, 12, 47, 0, 2
502317.0, 2015, L, 53, 6, 2, 0, 1, 10, 13, 2, 0
502317.0, 2015, R, 19, 4, 0, 0, 1, 5, 4, 0, 0
514917.0, 2014, L, 33, 9, 1, 0, 0, 1, 8, 0, 0
514917.0, 2014, R, 92, 18, 1, 0, 1, 8, 25, 1, 0
514917.0, 2015, L, 134, 38, 7, 1, 0, 12, 27, 1, 1
514917.0, 2015, R, 318, 72, 13, 3, 1, 28, 59, 0, 1
571771.0, 2014, L, 35, 6, 2, 0, 0, 5, 4, 0, 0
571771.0, 2014, R, 99, 24, 4, 3, 3, 7, 17, 0, 1
571771.0, 2015, L, 87, 33, 9, 2, 4, 7, 17, 0, 1
571771.0, 2015, R, 131, 29, 3, 0, 3, 4, 29, 0, 1
491676.0, 2015, L, 3, 0, 0, 0, 0, 0, 0, 0, 0
491676.0, 2015, R, 2, 0, 0, 0, 0, 0, 0, 0, 0
599096.0, 2014, L, 14, 2, 0, 0, 0, 3, 4, 0, 0
599096.0, 2014, R, 52, 11, 0, 1, 3, 4, 13, 0, 0
599096.0, 2015, L, 24, 5, 2, 0, 0, 4, 7, 1, 0
599096.0, 2015, R, 79, 14, 1, 1, 3, 7, 16, 0, 2
467070.0, 2014, L, 31, 7, 1, 0, 0, 0, 11, 0, 0
467070.0, 2014, R, 109, 30, 6, 1, 0, 3, 25, 1, 0
467070.0, 2015, L, 85, 17, 6, 0, 3, 3, 21, 0, 0
467070.0, 2015, R, 192, 45, 12, 0, 4, 15, 51, 1, 0
468406.0, 2014, L, 42, 9, 1, 0, 0, 1, 11, 0, 3
468406.0, 2014, R, 62, 12, 0, 2, 0, 6, 13, 0, 0
468406.0, 2015, L, 36, 10, 4, 1, 0, 0, 8, 0, 0
468406.0, 2015, R, 96, 19, 1, 0, 2, 2, 15, 1, 0
546318.0, 2015, L, 134, 36, 6, 1, 1, 6, 36, 0, 3
546318.0, 2015, R, 403, 111, 24, 2, 7, 22, 93, 0, 5
543302.0, 2014, L, 17, 4, 0, 0, 0, 1, 2, 0, 0
543302.0, 2014, R, 62, 12, 3, 0, 0, 3, 15, 0, 0
543302.0, 2015, L, 23, 1, 0, 0, 0, 3, 6, 0, 0
543302.0, 2015, R, 90, 14, 5, 1, 2, 4, 31, 0, 2
518792.0, 2014, L, 159, 24, 2, 0, 2, 12, 35, 0, 4
518792.0, 2014, R, 490, 131, 24, 3, 9, 55, 63, 3, 2
518792.0, 2015, L, 181, 44, 7, 1, 2, 18, 40, 0, 0
518792.0, 2015, R, 429, 116, 26, 3, 11, 38, 50, 4, 2
543305.0, 2014, L, 83, 19, 7, 0, 0, 15, 22, 0, 0
543305.0, 2014, R, 142, 21, 1, 0, 1, 21, 34, 0, 0
543305.0, 2015, L, 112, 31, 1, 0, 6, 11, 27, 1, 0
543305.0, 2015, R, 278, 59, 10, 3, 5, 23, 39, 1, 2
518794.0, 2014, L, 87, 12, 3, 1, 2, 17, 23, 3, 1
518794.0, 2014, R, 155, 21, 3, 0, 6, 15, 54, 0, 1
543308.0, 2015, L, 11, 1, 0, 0, 0, 0, 7, 0, 0
543308.0, 2015, R, 23, 1, 1, 0, 0, 1, 11, 0, 0
431094.0, 2014, L, 133, 30, 4, 1, 4, 9, 20, 0, 0
431094.0, 2014, R, 408, 92, 22, 2, 6, 19, 72, 0, 5
431094.0, 2015, L, 119, 26, 3, 0, 2, 7, 25, 0, 0
431094.0, 2015, R, 234, 46, 15, 0, 4, 24, 29, 0, 1
543321.0, 2014, L, 75, 15, 4, 0, 3, 7, 16, 0, 0
543321.0, 2014, R, 61, 6, 1, 0, 0, 3, 15, 0, 0
543321.0, 2015, L, 10, 3, 0, 0, 0, 1, 0, 0, 0
543321.0, 2015, R, 6, 1, 0, 0, 0, 0, 3, 0, 0
592407.0, 2014, L, 80, 11, 1, 1, 0, 4, 18, 0, 0
592407.0, 2014, R, 91, 25, 4, 0, 0, 4, 19, 0, 1
592407.0, 2015, L, 19, 6, 2, 0, 1, 0, 4, 0, 0
592407.0, 2015, R, 46, 12, 3, 0, 1, 1, 9, 0, 0
407812.0, 2014, L, 166, 40, 11, 0, 8, 30, 27, 2, 3
407812.0, 2014, R, 501, 116, 26, 0, 12, 44, 73, 2, 14
407812.0, 2015, L, 77, 15, 3, 0, 2, 15, 15, 3, 1
407812.0, 2015, R, 200, 49, 13, 1, 2, 24, 34, 2, 5
571788.0, 2014, L, 180, 48, 12, 3, 1, 12, 43, 0, 1
571788.0, 2014, R, 312, 78, 11, 2, 3, 21, 55, 0, 1
571788.0, 2015, L, 128, 34, 9, 1, 0, 15, 34, 0, 1
571788.0, 2015, R, 381, 93, 18, 5, 2, 31, 63, 0, 2
543333.0, 2014, L, 158, 39, 11, 0, 2, 6, 26, 1, 2
543333.0, 2014, R, 389, 97, 24, 1, 7, 29, 67, 3, 1
543333.0, 2015, L, 266, 68, 11, 3, 4, 19, 45, 0, 1
543333.0, 2015, R, 401, 110, 22, 2, 14, 42, 63, 6, 2
429667.0, 2014, L, 189, 37, 5, 0, 10, 19, 70, 0, 5
429667.0, 2014, R, 459, 90, 13, 1, 13, 48, 120, 7, 2
429667.0, 2015, L, 107, 13, 2, 0, 3, 5, 40, 0, 1
429667.0, 2015, R, 396, 94, 27, 1, 20, 22, 98, 2, 4
460026.0, 2014, L, 38, 8, 1, 0, 0, 3, 9, 0, 0
460026.0, 2014, R, 195, 45, 6, 0, 6, 7, 54, 0, 0
460026.0, 2015, L, 93, 26, 3, 2, 1, 4, 24, 0, 0
460026.0, 2015, R, 296, 84, 18, 3, 9, 17, 52, 0, 1
116338.0, 2014, L, 156, 45, 7, 0, 5, 7, 24, 0, 1
116338.0, 2014, R, 430, 112, 26, 2, 12, 16, 65, 0, 6
116338.0, 2015, L, 172, 39, 6, 0, 8, 9, 39, 1, 2
116338.0, 2015, R, 395, 86, 16, 0, 14, 26, 66, 0, 4
455104.0, 2014, L, 139, 31, 7, 0, 6, 20, 21, 2, 3
455104.0, 2014, R, 234, 46, 15, 0, 1, 34, 70, 1, 5
455104.0, 2015, L, 92, 17, 1, 0, 4, 16, 19, 1, 0
455104.0, 2015, R, 225, 34, 9, 0, 6, 25, 64, 0, 1
116380.0, 2014, L, 46, 1, 1, 0, 0, 4, 9, 0, 0
116380.0, 2014, R, 234, 40, 7, 3, 5, 29, 50, 0, 0
578428.0, 2015, L, 113, 35, 6, 1, 1, 13, 12, 1, 0
578428.0, 2015, R, 341, 90, 11, 2, 1, 12, 32, 1, 6
542255.0, 2014, L, 140, 35, 4, 1, 0, 10, 14, 0, 0
542255.0, 2014, R, 307, 81, 14, 1, 4, 15, 39, 0, 0
542255.0, 2015, L, 150, 32, 3, 2, 0, 4, 17, 0, 2
542255.0, 2015, R, 411, 127, 24, 3, 6, 22, 41, 0, 2
408299.0, 2014, L, 150, 30, 8, 0, 2, 9, 19, 1, 0
408299.0, 2014, R, 425, 103, 13, 3, 4, 24, 49, 2, 2
408299.0, 2015, L, 130, 29, 12, 0, 0, 2, 19, 0, 0
408299.0, 2015, R, 325, 68, 11, 7, 2, 7, 50, 0, 0
448170.0, 2014, L, 12, 2, 1, 0, 0, 1, 6, 0, 0
448170.0, 2014, R, 107, 25, 3, 1, 3, 8, 28, 1, 1
448170.0, 2015, L, 6, 1, 0, 0, 0, 1, 3, 0, 0
448170.0, 2015, R, 66, 12, 3, 0, 1, 8, 17, 0, 0
430895.0, 2014, L, 15, 5, 1, 0, 0, 0, 2, 0, 0
430895.0, 2014, R, 23, 5, 0, 0, 0, 2, 2, 0, 0
457706.0, 2014, L, 194, 52, 9, 1, 1, 17, 40, 0, 0
457706.0, 2014, R, 462, 101, 21, 5, 3, 30, 104, 0, 2
457706.0, 2015, L, 180, 47, 4, 2, 6, 11, 42, 0, 2
457706.0, 2015, R, 347, 84, 21, 1, 3, 18, 84, 0, 1
571804.0, 2014, L, 0, 0, 0, 0, 0, 0, 0, 0, 0
571804.0, 2014, R, 5, 0, 0, 0, 0, 1, 1, 0, 0
474249.0, 2015, L, 7, 0, 0, 0, 0, 1, 4, 0, 0
474249.0, 2015, R, 7, 0, 0, 0, 0, 0, 1, 0, 0
457926.0, 2015, L, 19, 3, 1, 0, 0, 0, 2, 0, 0
457926.0, 2015, R, 17, 7, 2, 0, 0, 0, 1, 0, 0
608671.0, 2015, L, 21, 5, 0, 0, 1, 0, 7, 0, 0
608671.0, 2015, R, 75, 14, 2, 2, 1, 4, 17, 0, 0
444379.0, 2014, L, 27, 4, 1, 0, 0, 2, 5, 0, 1
444379.0, 2014, R, 317, 77, 17, 3, 9, 26, 55, 1, 6
444379.0, 2015, L, 19, 4, 1, 0, 0, 6, 4, 0, 0
444379.0, 2015, R, 197, 49, 16, 0, 5, 22, 35, 1, 1
445055.0, 2014, L, 94, 33, 5, 1, 0, 4, 21, 0, 1
445055.0, 2014, R, 374, 92, 11, 2, 3, 24, 57, 3, 19
445055.0, 2015, L, 44, 6, 0, 0, 0, 4, 6, 0, 1
445055.0, 2015, R, 201, 38, 5, 1, 1, 15, 30, 5, 10
457775.0, 2014, L, 136, 31, 9, 1, 5, 14, 29, 0, 1
457775.0, 2014, R, 406, 86, 21, 1, 5, 33, 79, 0, 5
457775.0, 2015, L, 28, 8, 1, 0, 0, 1, 5, 0, 1
457775.0, 2015, R, 80, 18, 1, 1, 1, 7, 12, 0, 0
116539.0, 2014, L, 180, 41, 4, 0, 2, 9, 18, 0, 2
116539.0, 2014, R, 454, 108, 15, 1, 2, 26, 69, 0, 4
499864.0, 2014, L, 26, 4, 2, 0, 0, 0, 8, 0, 1
499864.0, 2014, R, 15, 2, 0, 0, 0, 0, 5, 0, 1
499864.0, 2015, L, 8, 0, 0, 0, 0, 1, 3, 0, 0
499864.0, 2015, R, 9, 1, 0, 0, 0, 0, 3, 0, 0
453400.0, 2014, L, 125, 45, 9, 0, 3, 8, 25, 2, 1
453400.0, 2014, R, 486, 108, 18, 0, 7, 15, 134, 0, 1
453400.0, 2015, L, 96, 30, 3, 0, 1, 3, 23, 0, 1
453400.0, 2015, R, 159, 32, 8, 0, 2, 7, 51, 0, 0
430681.0, 2014, L, 12, 2, 0, 0, 1, 1, 2, 0, 0
430681.0, 2014, R, 36, 6, 2, 0, 0, 6, 8, 0, 1
430681.0, 2015, L, 6, 2, 0, 0, 0, 0, 1, 0, 0
430681.0, 2015, R, 15, 1, 0, 0, 0, 2, 3, 0, 0
471107.0, 2014, L, 15, 2, 2, 0, 0, 0, 6, 0, 0
471107.0, 2014, R, 5, 0, 0, 0, 0, 0, 1, 0, 0
430637.0, 2014, L, 44, 7, 3, 1, 1, 5, 8, 0, 1
430637.0, 2014, R, 253, 50, 11, 1, 6, 24, 63, 0, 1
430637.0, 2015, L, 35, 9, 0, 0, 1, 2, 11, 0, 0
430637.0, 2015, R, 300, 73, 11, 0, 13, 21, 70, 2, 0
608672.0, 2015, L, 26, 4, 0, 0, 0, 2, 8, 0, 0
608672.0, 2015, R, 88, 19, 4, 0, 0, 7, 22, 0, 2
407862.0, 2014, L, 69, 20, 4, 0, 1, 0, 16, 0, 2
407862.0, 2014, R, 132, 24, 11, 0, 1, 1, 21, 0, 6
407862.0, 2015, L, 6, 1, 1, 0, 0, 0, 2, 0, 0
407862.0, 2015, R, 18, 4, 0, 0, 0, 0, 4, 0, 1
430945.0, 2014, L, 168, 53, 11, 1, 9, 11, 30, 1, 3
430945.0, 2014, R, 514, 128, 19, 1, 20, 8, 103, 0, 9
430945.0, 2015, L, 144, 35, 8, 0, 6, 7, 38, 2, 1
430945.0, 2015, R, 437, 112, 17, 3, 21, 17, 64, 1, 7
434540.0, 2014, L, 73, 15, 3, 0, 0, 5, 19, 0, 0
434540.0, 2014, R, 474, 107, 30, 2, 15, 41, 97, 4, 1
434540.0, 2015, L, 25, 3, 1, 0, 1, 2, 5, 0, 0
434540.0, 2015, R, 127, 28, 3, 1, 4, 6, 32, 0, 0
571825.0, 2014, L, 93, 22, 4, 1, 0, 3, 20, 0, 0
571825.0, 2014, R, 235, 56, 5, 4, 0, 9, 47, 0, 0
571825.0, 2015, L, 5, 0, 0, 0, 0, 0, 2, 0, 0
571825.0, 2015, R, 26, 3, 1, 0, 0, 2, 11, 0, 0
543376.0, 2014, L, 98, 18, 2, 0, 5, 5, 25, 0, 1
543376.0, 2014, R, 177, 33, 7, 0, 4, 12, 44, 0, 2
543376.0, 2015, L, 116, 27, 4, 1, 4, 6, 26, 1, 1
543376.0, 2015, R, 239, 48, 12, 0, 7, 21, 46, 1, 2
459964.0, 2014, L, 35, 5, 1, 0, 1, 0, 17, 0, 0
459964.0, 2014, R, 458, 101, 22, 2, 8, 62, 94, 4, 4
459964.0, 2015, L, 24, 1, 1, 0, 0, 2, 12, 0, 1
459964.0, 2015, R, 260, 42, 11, 1, 5, 28, 55, 1, 3
501888.0, 2014, L, 11, 3, 0, 0, 0, 1, 2, 0, 0
501888.0, 2014, R, 119, 27, 4, 4, 0, 7, 26, 1, 0
628356.0, 2015, L, 97, 20, 3, 0, 3, 9, 24, 0, 4
628356.0, 2015, R, 370, 101, 21, 2, 12, 19, 75, 0, 13
493128.0, 2014, L, 52, 13, 1, 0, 0, 4, 11, 0, 0
